School,Journal,Article,Author,Year,Volume
University of Texas at Austin,Strategic Management Journal,Field Experiments in Strategy Research,"Daniel Nielson - Brigham Young University
Stephan Meier - Columbia University
Aaron K Chatterji - Duke University
Nathan M Jensen - George Washington University
Michael Findley - University of Texas at Austin",2016,37
University of Texas at Austin,Academy of Management Journal,Magnification and Correction of the Acolyte Effect: Initial Benefits and Ex Post Settling up in NFL Coaching Careers,"Wenpin Tsai - Pennsylvania State University at State College (Penn State)
Martin Kilduff - University College London
Craig Crossland - University of Notre Dame
Matthew T Bowers - University of Texas at Austin",2016,59
University of Texas at Austin,MIS Quarterly,Multiplex Appropriation in Complex Systems Implementation: The Case of Brazilâ€™s Correspondent Banking System,"Bonnie Nardi - University of California at Irvine
Paul M Leonardi - University of California at Santa Barbara
Diane E Bailey - University of Texas at Austin
Dan Sholler - University of Texas at Austin
Eduardo H Diniz - Fundacao Getulio Vargas (FGV / EBAPE)",2016,40
University of Texas at Austin,Operations Research,Online Collaborative Filtering on Graphs,"Siddhartha Banerjee - Cornell University
Sujay Sanghavi - University of Texas at Austin
Sanjay Shakkottai - University of Texas at Austin",2016,64
University of Texas at Austin,Journal on Computing,Modeling and Optimization of a Spatial Detection System,"David P Morton - Northwestern University
Fang Lu - University of Texas at Austin
John J Hasenbein - University of Texas at Austin",2016,28
University of Texas at Austin,Operations Research,Statistical Optimization in High Dimensions,"Huan Xu - National University of Singapore (NUS)
SHIE MANNOR - Technion-Israel Institute of Technology
Constantine Caramanis - University of Texas at Austin",2016,64
University of Texas at Austin,Management Science,Prioritization via Stochastic Optimization,"Ali Koc - IBM T.J. Watson Research Center
David P Morton - University of Texas at Austin",2015,61
University of Texas at Austin,Academy of Management Review,Retelling Stories in Organizations: Understanding the Functions of Narrative Repetition,"Stephanie L Dailey - University of Texas at Austin
Larry Browning - University of Texas at Austin
Larry Browning - University of Nordland",2014,39
University of Texas at Austin,Journal on Computing,Convex Approximations of a Probabilistic Bicriteria Model with Disruptions,"Nedialko Dimitrov - Naval Postgraduate School
Tara Rengarajan - University of Texas at Austin
David P Morton - University of Texas at Austin",2013,25
University of Texas at Austin,Operations Research,Optimization Under Probabilistic Envelope Constraints,"Huan Xu - National University of Singapore (NUS)
Shie Mannor - Technion-Israel Institute of Technology
Constantine Caramanis - University of Texas at Austin",2012,60
University of Texas at Austin,Organization Science,The Lure of the Virtual,"Paul M. Leonardi - Northwestern University
Stephen R. Barley - Stanford University
Diane E. Bailey - University of Texas at Austin",2012,23
University of Texas at Austin,Organization Science,Teaching-learning ecologies: Mapping the environment to structure through action,"Stephen R Barley - Stanford University
Diane E Bailey - University of Texas at Austin",2011,22
University of Texas at Austin,Journal of Consumer Research,"Ovulation, female competition, and product choice: Hormonal influences on consumer behavior","Norman P Li - Singapore Management University
Sarah E Hill - Texas Christian University
Kristina M Durante - University of Minnesota at Twin Cities
Vladas Griskevicius - University of Minnesota at Twin Cities
Carin Perilloux - University of Texas at Austin",2011,37
University of Texas at Austin,Operations Research,A Sequential Sampling Procedure for Stochastic Programming,"Guzin Bayraksan - University of Arizona
David P. Morton - University of Texas at Austin",2011,59
University of Texas at Austin,Information Systems Research,An Analysis of Incentives for Network Infrastructure Investment Under Different Pricing Strategies,"Boris Jukic - Clarkson University
Alok Gupta - University of Minnesota at Twin Cities
Dale O. Stahl - University of Texas at Austin
Andrew B. Whinston - University of Texas at Austin",2011,22
University of Texas at Austin,Organization Science,Minding the gaps: Understanding technology interdependence and coordination in knowledge work,"Paul M Leonardi - Northwestern University
Jan Chong - Stanford University
Diane E Bailey - University of Texas at Austin",2010,21
University of Texas at Austin,Journal on Computing,Adaptive auction mechanism design and the incorporation of prior knowledge?,"David Pardoe - University of Texas at Austin
Peter Stone - University of Texas at Austin
Maytal Saar-Tsechansky - University of Texas at Austin
Tayfun Keskin - University of Texas at Austin
Kerem Tomak - Yahoo! Research Labs",2010,22
University of Texas at Austin,Manufacturing and Service Operations Management,Worforce Design with Movement Restrictions Between Workstation Groups,"Jonathan F Bard - University of Texas at Austin
Lin Wan Wan - Amazon",2008,10
University of Texas at Austin,Operations Research,Interruptible electricity contracts from an electricity retailers point of view: Valuation and optimal interruption,"Ross Baldick - University of Texas at Austin
Sergey Kolos - University of Texas at Austin
Stathis Tompaidis - University of Texas at Austin",2006,54
University of Texas at Austin,Journal of International Business Studies,Cross-cultural competence in international business: Toward a definition and a model,"Tomasz Lenartowicz - Florida Atlantic University
James P Johnson - Rollins College
Salvador Apud - University of Texas at Austin",2006,37
University of Texas at Austin,Journal on Computing,A branch-and-cut procedure for the multimode resource-constrained project-scheduling problem,"Guidong Zhu - University of Texas at Austin
Jonathan F Bard - University of Texas at Austin
Gang Yu - University of Texas at Austin",2006,18
University of Texas at Austin,Journal on Computing,A GRASP for Parallel Machine Scheduling with Time Windows,"Siwate Rojanasoonthon - University of Texas at Austin
Jonathan F Bard - University of Texas at Austin",2005,17
University of Texas at Austin,Management Science,Bundling Information Goods of Decreasing Value,"Maxwell B Stinchcombe - University of Texas at Austin
Andrew B Whinston - University of Texas at Austin
Xianjun Geng - University of Washington at Seattle",2005,51
University of Texas at Austin,Management Science,Valuation of Commodity-Based Swing Options,"Patrick Jaillet - Massachusetts Institute of Technology (MIT)
Ehud I Ronn - University of Texas at Austin
Stathis Tompaidis - University of Texas at Austin",2004,50
University of Texas at Austin,Academy of Management Review,FINDING VALUE IN DIVERSITY: VERIFICATION OF PERSONAL AND SOCIAL SELF-VIEWS IN DIVERSE GROUPS,"Jeffrey T Polzer - Harvard University
Sei Ji Ko - University of Colorado at Boulder
William B Swann Jr. - University of Texas at Austin
Jeffrey T Polzer - University of Texas at Austin",2004,29
University of Texas at Austin,Journal of Marketing,The Effect of Corporate Social Responsibility on Customer Donations to Corporate-Supported Nonprofits,"Bridgette M Braig - No Affiliation
Donald R Lichtenstein - University of Colorado at Boulder
Minette Drumwright - University of Texas at Austin",2004,68
University of Texas at Austin,Journal on Computing,Relationship-Based Clustering and Visualization for High-Dimensional Data Mining,"Joydeep Ghosh - University of Texas at Austin
Alexander Strehl - University of Texas at Austin",2003,15
University of Texas at Austin,Journal of Consumer Research,The Devaluation Effect: Activating a Need Devalues Unrelated Objects,"C. M Brendl - INSEAD
Arthur B Markman - University of Texas at Austin
Claude Messner - University of Basel / Universitat Basel",2003,30
University of Texas at Austin,Operations Research,OPTIMIZING MILITARY AIRLIFT.,"Richard E Rosenthal - Naval Postgraduate School
Laura M Williams - Naval Postgraduate School
Steve Baker - U.S. Air Force Academy
David P Morton - University of Texas at Austin",2002,50
University of Texas at Austin,Journal of Marketing Research,ENTRENCHED KNOWLEDGE STRUCTURES AND CONSUMER RESPONSE TO NEW PRODUCTS,"Donald R Lehmann - Columbia University
Page Moreau - Southern Methodist University
Arthur B Markman - University of Texas at Austin",2001,38
University of Texas at Austin,Operations Research,Solving Large NonConvex Water Resources Management Models Using Generalized Benders Decomposition,"Ximing Cai - International Food Policy Research Institute
David, Jr W Watkins - Michigan Technological University
Daene C McKinney - University of Texas at Austin
Leon S Lasdon - University of Texas at Austin",2001,49
University of Texas at Austin,Journal of Consumer Research,What Is It? Categorization Flexibility and Consumers' Responses to Really New Products,"Donald R Lehmann - Columbia University
C. P Moreau - Southern Methodist University
Arthur B Markman - University of Texas at Austin",2001,28
University of Texas at Austin,Journal of Consumer Research,Walking the Hedonic Product Treadmill: Default Contrast and Mood-Based Assimilation in Judgments of Predicted Happiness with a Target Product,"Rajagopal Raghunathan - University of Texas at Austin
Julie R Irwin - University of Texas at Austin",2001,28
University of Texas at Austin,Operations Research,Restricted-Recourse Bounds for Stochastic Linear Programming,"Kevin Wood - Naval Postgraduate School
David P Morton - University of Texas at Austin",1999,47
University of Texas at Austin,Journal of Marketing Research,OVERCOMING THE EARLY ENTRANT ADVANTAGE: THE ROLE OF ALIGNABLE AND NONALIGNABLE DIFFERENCES,"Shi Zhang - University of California at Los Angeles
Arthur B Markman - University of Texas at Austin",1998,35
University of Texas at Austin,Operations Research,Stochastic network interdiction,"Kelly J Cormican - Naval Postgraduate School
Kevin Wood - Naval Postgraduate School
David P Morton - University of Texas at Austin",1998,46
University of Texas at Austin,Operations Research,Stopping rules for a class of sampling-based stochastic programming algorithm,David P Morton - University of Texas at Austin,1998,46
University of Texas at Austin,Journal of Marketing Research,COMPETITION AND GAME THEORY,"John McMillan - University of California at San Diego
Preston R McAfee - University of Texas at Austin",1996,33
University of Texas at Austin,Operations Research,The delta-wye approximattion procedure for two-terminal reliability,"Manoj K Chari - Louisiana State University at Baton Rouge
Scott J Provan - University of North Carolina at Chapel Hill
Thomas A Feo - University of Texas at Austin",1996,44
University of Texas at Austin,Journal on Computing,A GRASP for the Vehicle Routing Problem with Time Windows.,"George Kontoravdis - Arrowsmith Technologies, Inc.
Jonathan F Bard - University of Texas at Austin",1995,7
University of Texas at Austin,Management Science,Evaluating efficiency-effectiveness-equality trade-offs: a data envelopment analysis approach,"Boaz Golany - Technion-Israel Institute of Technology
Eran Tamir - University of Texas at Austin",1995,41
University of Texas at Austin,Operations Research,Facility - wide planning annd scheduling of printed wiring board assembly,"Scott D Holland - Optimization Alternatives
Jonathan F Bard - University of Texas at Austin
Thomas A Feo - University of Texas at Austin",1995,43
